Product Code,Product,Brand,Price,LLM_Context
1CF77927,Mobile Phone,Sony,6.821.100 VNĐ,"Sản phẩm Mobile Phone thương hiệu Sony, mã sản phẩm 1CF77927. Giá bán hiện tại là 6.821.100 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip MediaTek Helio, RAM 4GB, Bộ nhớ trong 64GB, Ổ cứng SSD nan."
2D295A64,Laptop,Redmi,16.818.000 VNĐ,"Sản phẩm Laptop thương hiệu Redmi, mã sản phẩm 2D295A64. Giá bán hiện tại là 16.818.000 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 9, Chip Ryzen 9, RAM 6GB, Bộ nhớ trong 1TB, Ổ cứng SSD 256GB."
38BB9036,Laptop,Vivo,13.507.600 VNĐ,"Sản phẩm Laptop thương hiệu Vivo, mã sản phẩm 38BB9036. Giá bán hiện tại là 13.507.600 VNĐ. Cấu hình kỹ thuật bao gồm: Core i3, Chip i3, RAM 12GB, Bộ nhớ trong 256GB, Ổ cứng SSD 1TB."
7809B775,Mobile Phone,Oppo,2.473.200 VNĐ,"Sản phẩm Mobile Phone thương hiệu Oppo, mã sản phẩm 7809B775. Giá bán hiện tại là 2.473.200 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip MediaTek Helio, RAM 8GB, Bộ nhớ trong 512GB, Ổ cứng SSD nan."
D4BDA8CD,Mobile Phone,Apple,5.001.100 VNĐ,"Sản phẩm Mobile Phone thương hiệu Apple, mã sản phẩm D4BDA8CD. Giá bán hiện tại là 5.001.100 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Samsung Exynos, RAM 12GB, Bộ nhớ trong 1TB, Ổ cứng SSD nan."
2B1F0587,Mobile Phone,Toshiba,7.494.000 VNĐ,"Sản phẩm Mobile Phone thương hiệu Toshiba, mã sản phẩm 2B1F0587. Giá bán hiện tại là 7.494.000 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 7s, RAM 32GB, Bộ nhớ trong 64GB, Ổ cứng SSD nan."
E28ED84F,Laptop,Lenovo,4.473.000 VNĐ,"Sản phẩm Laptop thương hiệu Lenovo, mã sản phẩm E28ED84F. Giá bán hiện tại là 4.473.000 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 9, Chip Ryzen 9, RAM 16GB, Bộ nhớ trong 512GB, Ổ cứng SSD 256GB."
C8213E25,Mobile Phone,HP,16.611.900 VNĐ,"Sản phẩm Mobile Phone thương hiệu HP, mã sản phẩm C8213E25. Giá bán hiện tại là 16.611.900 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 7 Gen, RAM 4GB, Bộ nhớ trong 64GB, Ổ cứng SSD nan."
6B36619C,Mobile Phone,Acer,5.856.800 VNĐ,"Sản phẩm Mobile Phone thương hiệu Acer, mã sản phẩm 6B36619C. Giá bán hiện tại là 5.856.800 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 7 Gen, RAM 12GB, Bộ nhớ trong 256GB, Ổ cứng SSD nan."
5EC4495C,Laptop,Huawei,16.509.800 VNĐ,"Sản phẩm Laptop thương hiệu Huawei, mã sản phẩm 5EC4495C. Giá bán hiện tại là 16.509.800 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 9, Chip Ryzen 9, RAM 32GB, Bộ nhớ trong 64GB, Ổ cứng SSD 256GB."
FDAC16DF,Mobile Phone,Huawei,5.471.800 VNĐ,"Sản phẩm Mobile Phone thương hiệu Huawei, mã sản phẩm FDAC16DF. Giá bán hiện tại là 5.471.800 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 7 Gen, RAM 8GB, Bộ nhớ trong 256GB, Ổ cứng SSD nan."
8698BC7B,Laptop,Lenovo,19.207.700 VNĐ,"Sản phẩm Laptop thương hiệu Lenovo, mã sản phẩm 8698BC7B. Giá bán hiện tại là 19.207.700 VNĐ. Cấu hình kỹ thuật bao gồm: Core i7, Chip i7, RAM 4GB, Bộ nhớ trong 256GB, Ổ cứng SSD 512GB."
F7A09FB0,Laptop,Redmi,12.829.500 VNĐ,"Sản phẩm Laptop thương hiệu Redmi, mã sản phẩm F7A09FB0. Giá bán hiện tại là 12.829.500 VNĐ. Cấu hình kỹ thuật bao gồm: Core i7, Chip i7, RAM 4GB, Bộ nhớ trong 64GB, Ổ cứng SSD 512GB."
927C9079,Laptop,Motorola,1.555.600 VNĐ,"Sản phẩm Laptop thương hiệu Motorola, mã sản phẩm 927C9079. Giá bán hiện tại là 1.555.600 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 3, Chip Ryzen 3, RAM 4GB, Bộ nhớ trong 512GB, Ổ cứng SSD 1TB."
0A4D26D1,Laptop,Toshiba,14.774.500 VNĐ,"Sản phẩm Laptop thương hiệu Toshiba, mã sản phẩm 0A4D26D1. Giá bán hiện tại là 14.774.500 VNĐ. Cấu hình kỹ thuật bao gồm: Core i7, Chip i7, RAM 6GB, Bộ nhớ trong 128GB, Ổ cứng SSD 256GB."
8B8E9692,Mobile Phone,iQOO,19.580.000 VNĐ,"Sản phẩm Mobile Phone thương hiệu iQOO, mã sản phẩm 8B8E9692. Giá bán hiện tại là 19.580.000 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 8 Gen, RAM 8GB, Bộ nhớ trong 1TB, Ổ cứng SSD nan."
C093C5EB,Laptop,Samsung,18.713.300 VNĐ,"Sản phẩm Laptop thương hiệu Samsung, mã sản phẩm C093C5EB. Giá bán hiện tại là 18.713.300 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 9, Chip Ryzen 9, RAM 16GB, Bộ nhớ trong 512GB, Ổ cứng SSD 1TB."
03ECE513,Mobile Phone,HP,17.678.700 VNĐ,"Sản phẩm Mobile Phone thương hiệu HP, mã sản phẩm 03ECE513. Giá bán hiện tại là 17.678.700 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 7 Gen, RAM 12GB, Bộ nhớ trong 128GB, Ổ cứng SSD nan."
C7C59CB3,Mobile Phone,Huawei,9.135.300 VNĐ,"Sản phẩm Mobile Phone thương hiệu Huawei, mã sản phẩm C7C59CB3. Giá bán hiện tại là 9.135.300 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 7 Gen, RAM 6GB, Bộ nhớ trong 512GB, Ổ cứng SSD nan."
59D86F55,Laptop,Google,6.455.600 VNĐ,"Sản phẩm Laptop thương hiệu Google, mã sản phẩm 59D86F55. Giá bán hiện tại là 6.455.600 VNĐ. Cấu hình kỹ thuật bao gồm: Core i7, Chip i7, RAM 4GB, Bộ nhớ trong 64GB, Ổ cứng SSD 256GB."
E24B56DC,Laptop,Dell,3.960.700 VNĐ,"Sản phẩm Laptop thương hiệu Dell, mã sản phẩm E24B56DC. Giá bán hiện tại là 3.960.700 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 9, Chip Ryzen 9, RAM 32GB, Bộ nhớ trong 256GB, Ổ cứng SSD 256GB."
3E793B2D,Laptop,Nokia,9.191.900 VNĐ,"Sản phẩm Laptop thương hiệu Nokia, mã sản phẩm 3E793B2D. Giá bán hiện tại là 9.191.900 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 3, Chip Ryzen 3, RAM 16GB, Bộ nhớ trong 256GB, Ổ cứng SSD 1TB."
AE73129F,Laptop,Realme,16.211.700 VNĐ,"Sản phẩm Laptop thương hiệu Realme, mã sản phẩm AE73129F. Giá bán hiện tại là 16.211.700 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 3, Chip Ryzen 3, RAM 4GB, Bộ nhớ trong 512GB, Ổ cứng SSD 256GB."
5EF1153E,Mobile Phone,Sony,19.942.400 VNĐ,"Sản phẩm Mobile Phone thương hiệu Sony, mã sản phẩm 5EF1153E. Giá bán hiện tại là 19.942.400 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip MediaTek Helio, RAM 8GB, Bộ nhớ trong 512GB, Ổ cứng SSD nan."
7CAC5A83,Mobile Phone,Redmi,17.361.200 VNĐ,"Sản phẩm Mobile Phone thương hiệu Redmi, mã sản phẩm 7CAC5A83. Giá bán hiện tại là 17.361.200 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Samsung Exynos, RAM 6GB, Bộ nhớ trong 256GB, Ổ cứng SSD nan."
B1817806,Mobile Phone,HP,6.037.500 VNĐ,"Sản phẩm Mobile Phone thương hiệu HP, mã sản phẩm B1817806. Giá bán hiện tại là 6.037.500 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 7 Gen, RAM 32GB, Bộ nhớ trong 1TB, Ổ cứng SSD nan."
FCE6C90B,Laptop,OnePlus,2.562.200 VNĐ,"Sản phẩm Laptop thương hiệu OnePlus, mã sản phẩm FCE6C90B. Giá bán hiện tại là 2.562.200 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 9, Chip Ryzen 9, RAM 32GB, Bộ nhớ trong 64GB, Ổ cứng SSD 1TB."
EF1761E8,Laptop,Asus,501.400 VNĐ,"Sản phẩm Laptop thương hiệu Asus, mã sản phẩm EF1761E8. Giá bán hiện tại là 501.400 VNĐ. Cấu hình kỹ thuật bao gồm: Core i9, Chip i9, RAM 12GB, Bộ nhớ trong 512GB, Ổ cứng SSD 256GB."
A03A26FC,Laptop,Dell,17.269.100 VNĐ,"Sản phẩm Laptop thương hiệu Dell, mã sản phẩm A03A26FC. Giá bán hiện tại là 17.269.100 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 9, Chip Ryzen 9, RAM 12GB, Bộ nhớ trong 64GB, Ổ cứng SSD 1TB."
02AE9287,Laptop,Realme,15.322.400 VNĐ,"Sản phẩm Laptop thương hiệu Realme, mã sản phẩm 02AE9287. Giá bán hiện tại là 15.322.400 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 5, Chip Ryzen 5, RAM 6GB, Bộ nhớ trong 256GB, Ổ cứng SSD 2TB."
42E2CA69,Laptop,Redmi,19.400.500 VNĐ,"Sản phẩm Laptop thương hiệu Redmi, mã sản phẩm 42E2CA69. Giá bán hiện tại là 19.400.500 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 5, Chip Ryzen 5, RAM 4GB, Bộ nhớ trong 512GB, Ổ cứng SSD 2TB."
8794CEA9,Mobile Phone,Oppo,6.357.400 VNĐ,"Sản phẩm Mobile Phone thương hiệu Oppo, mã sản phẩm 8794CEA9. Giá bán hiện tại là 6.357.400 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 7s, RAM 16GB, Bộ nhớ trong 512GB, Ổ cứng SSD nan."
7EBDE52E,Mobile Phone,HP,19.940.200 VNĐ,"Sản phẩm Mobile Phone thương hiệu HP, mã sản phẩm 7EBDE52E. Giá bán hiện tại là 19.940.200 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 7 Gen, RAM 4GB, Bộ nhớ trong 1TB, Ổ cứng SSD nan."
DB713A7D,Mobile Phone,Nokia,10.127.100 VNĐ,"Sản phẩm Mobile Phone thương hiệu Nokia, mã sản phẩm DB713A7D. Giá bán hiện tại là 10.127.100 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 8 Gen, RAM 12GB, Bộ nhớ trong 128GB, Ổ cứng SSD nan."
CC088C3D,Mobile Phone,Sony,13.748.000 VNĐ,"Sản phẩm Mobile Phone thương hiệu Sony, mã sản phẩm CC088C3D. Giá bán hiện tại là 13.748.000 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Apple A-Series, RAM 12GB, Bộ nhớ trong 512GB, Ổ cứng SSD nan."
DF2C95EB,Laptop,Toshiba,16.835.300 VNĐ,"Sản phẩm Laptop thương hiệu Toshiba, mã sản phẩm DF2C95EB. Giá bán hiện tại là 16.835.300 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 9, Chip Ryzen 9, RAM 4GB, Bộ nhớ trong 512GB, Ổ cứng SSD 512GB."
21D3BC27,Mobile Phone,Samsung,5.418.200 VNĐ,"Sản phẩm Mobile Phone thương hiệu Samsung, mã sản phẩm 21D3BC27. Giá bán hiện tại là 5.418.200 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip MediaTek Helio, RAM 32GB, Bộ nhớ trong 1TB, Ổ cứng SSD nan."
5FF2B3A4,Mobile Phone,iQOO,17.062.600 VNĐ,"Sản phẩm Mobile Phone thương hiệu iQOO, mã sản phẩm 5FF2B3A4. Giá bán hiện tại là 17.062.600 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip MediaTek Helio, RAM 4GB, Bộ nhớ trong 1TB, Ổ cứng SSD nan."
C49D6CCF,Mobile Phone,Toshiba,18.558.300 VNĐ,"Sản phẩm Mobile Phone thương hiệu Toshiba, mã sản phẩm C49D6CCF. Giá bán hiện tại là 18.558.300 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip MediaTek Dimensity, RAM 32GB, Bộ nhớ trong 64GB, Ổ cứng SSD nan."
A04A1D5D,Laptop,Redmi,18.512.900 VNĐ,"Sản phẩm Laptop thương hiệu Redmi, mã sản phẩm A04A1D5D. Giá bán hiện tại là 18.512.900 VNĐ. Cấu hình kỹ thuật bao gồm: Core i3, Chip i3, RAM 32GB, Bộ nhớ trong 128GB, Ổ cứng SSD 2TB."
D837490A,Laptop,Lenovo,8.363.300 VNĐ,"Sản phẩm Laptop thương hiệu Lenovo, mã sản phẩm D837490A. Giá bán hiện tại là 8.363.300 VNĐ. Cấu hình kỹ thuật bao gồm: Core i5, Chip i5, RAM 12GB, Bộ nhớ trong 128GB, Ổ cứng SSD 2TB."
DD18BEB3,Mobile Phone,Samsung,1.439.300 VNĐ,"Sản phẩm Mobile Phone thương hiệu Samsung, mã sản phẩm DD18BEB3. Giá bán hiện tại là 1.439.300 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Apple A-Series, RAM 16GB, Bộ nhớ trong 128GB, Ổ cứng SSD nan."
628D5F27,Mobile Phone,OnePlus,14.583.100 VNĐ,"Sản phẩm Mobile Phone thương hiệu OnePlus, mã sản phẩm 628D5F27. Giá bán hiện tại là 14.583.100 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip MediaTek Dimensity, RAM 12GB, Bộ nhớ trong 512GB, Ổ cứng SSD nan."
F74D4E56,Laptop,Nokia,12.341.500 VNĐ,"Sản phẩm Laptop thương hiệu Nokia, mã sản phẩm F74D4E56. Giá bán hiện tại là 12.341.500 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 3, Chip Ryzen 3, RAM 6GB, Bộ nhớ trong 64GB, Ổ cứng SSD 1TB."
0D514549,Laptop,Huawei,10.352.300 VNĐ,"Sản phẩm Laptop thương hiệu Huawei, mã sản phẩm 0D514549. Giá bán hiện tại là 10.352.300 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 3, Chip Ryzen 3, RAM 8GB, Bộ nhớ trong 256GB, Ổ cứng SSD 512GB."
DD594D2A,Laptop,OnePlus,5.149.300 VNĐ,"Sản phẩm Laptop thương hiệu OnePlus, mã sản phẩm DD594D2A. Giá bán hiện tại là 5.149.300 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 9, Chip Ryzen 9, RAM 32GB, Bộ nhớ trong 512GB, Ổ cứng SSD 1TB."
F1A33CE1,Mobile Phone,OnePlus,17.195.300 VNĐ,"Sản phẩm Mobile Phone thương hiệu OnePlus, mã sản phẩm F1A33CE1. Giá bán hiện tại là 17.195.300 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 7s, RAM 8GB, Bộ nhớ trong 256GB, Ổ cứng SSD nan."
6F7E7EBD,Laptop,Microsoft,11.817.100 VNĐ,"Sản phẩm Laptop thương hiệu Microsoft, mã sản phẩm 6F7E7EBD. Giá bán hiện tại là 11.817.100 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 7, Chip Ryzen 7, RAM 32GB, Bộ nhớ trong 128GB, Ổ cứng SSD 1TB."
710D5C54,Laptop,HP,4.521.300 VNĐ,"Sản phẩm Laptop thương hiệu HP, mã sản phẩm 710D5C54. Giá bán hiện tại là 4.521.300 VNĐ. Cấu hình kỹ thuật bao gồm: Core i9, Chip i9, RAM 12GB, Bộ nhớ trong 64GB, Ổ cứng SSD 256GB."
EFB0CAED,Mobile Phone,Acer,14.051.200 VNĐ,"Sản phẩm Mobile Phone thương hiệu Acer, mã sản phẩm EFB0CAED. Giá bán hiện tại là 14.051.200 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 8 Gen, RAM 12GB, Bộ nhớ trong 64GB, Ổ cứng SSD nan."
20A9E02E,Mobile Phone,Redmi,17.657.300 VNĐ,"Sản phẩm Mobile Phone thương hiệu Redmi, mã sản phẩm 20A9E02E. Giá bán hiện tại là 17.657.300 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Apple A-Series, RAM 8GB, Bộ nhớ trong 128GB, Ổ cứng SSD nan."
F997B238,Mobile Phone,Nokia,13.449.700 VNĐ,"Sản phẩm Mobile Phone thương hiệu Nokia, mã sản phẩm F997B238. Giá bán hiện tại là 13.449.700 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Apple A-Series, RAM 12GB, Bộ nhớ trong 256GB, Ổ cứng SSD nan."
BE9EBC74,Laptop,HP,12.938.900 VNĐ,"Sản phẩm Laptop thương hiệu HP, mã sản phẩm BE9EBC74. Giá bán hiện tại là 12.938.900 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 9, Chip Ryzen 9, RAM 12GB, Bộ nhớ trong 64GB, Ổ cứng SSD 1TB."
DA2FCFB8,Laptop,OnePlus,17.517.400 VNĐ,"Sản phẩm Laptop thương hiệu OnePlus, mã sản phẩm DA2FCFB8. Giá bán hiện tại là 17.517.400 VNĐ. Cấu hình kỹ thuật bao gồm: Core i3, Chip i3, RAM 8GB, Bộ nhớ trong 64GB, Ổ cứng SSD 256GB."
AB11D63D,Mobile Phone,HP,13.167.200 VNĐ,"Sản phẩm Mobile Phone thương hiệu HP, mã sản phẩm AB11D63D. Giá bán hiện tại là 13.167.200 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip MediaTek Dimensity, RAM 8GB, Bộ nhớ trong 512GB, Ổ cứng SSD nan."
14FFA769,Mobile Phone,Motorola,9.054.400 VNĐ,"Sản phẩm Mobile Phone thương hiệu Motorola, mã sản phẩm 14FFA769. Giá bán hiện tại là 9.054.400 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 7s, RAM 16GB, Bộ nhớ trong 512GB, Ổ cứng SSD nan."
FB96CFF8,Mobile Phone,HP,14.650.700 VNĐ,"Sản phẩm Mobile Phone thương hiệu HP, mã sản phẩm FB96CFF8. Giá bán hiện tại là 14.650.700 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 8 Gen, RAM 8GB, Bộ nhớ trong 64GB, Ổ cứng SSD nan."
90E6B9C4,Laptop,Redmi,11.849.200 VNĐ,"Sản phẩm Laptop thương hiệu Redmi, mã sản phẩm 90E6B9C4. Giá bán hiện tại là 11.849.200 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 7, Chip Ryzen 7, RAM 8GB, Bộ nhớ trong 1TB, Ổ cứng SSD 2TB."
D17B455A,Laptop,Toshiba,13.823.000 VNĐ,"Sản phẩm Laptop thương hiệu Toshiba, mã sản phẩm D17B455A. Giá bán hiện tại là 13.823.000 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 7, Chip Ryzen 7, RAM 12GB, Bộ nhớ trong 128GB, Ổ cứng SSD 2TB."
59DE3E8D,Mobile Phone,Microsoft,9.212.200 VNĐ,"Sản phẩm Mobile Phone thương hiệu Microsoft, mã sản phẩm 59DE3E8D. Giá bán hiện tại là 9.212.200 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip MediaTek Dimensity, RAM 32GB, Bộ nhớ trong 128GB, Ổ cứng SSD nan."
78629132,Laptop,Dell,754.100 VNĐ,"Sản phẩm Laptop thương hiệu Dell, mã sản phẩm 78629132. Giá bán hiện tại là 754.100 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 7, Chip Ryzen 7, RAM 6GB, Bộ nhớ trong 128GB, Ổ cứng SSD 2TB."
4F3846B6,Laptop,Redmi,10.046.800 VNĐ,"Sản phẩm Laptop thương hiệu Redmi, mã sản phẩm 4F3846B6. Giá bán hiện tại là 10.046.800 VNĐ. Cấu hình kỹ thuật bao gồm: Core i9, Chip i9, RAM 6GB, Bộ nhớ trong 512GB, Ổ cứng SSD 1TB."
2A171D75,Laptop,Microsoft,18.532.900 VNĐ,"Sản phẩm Laptop thương hiệu Microsoft, mã sản phẩm 2A171D75. Giá bán hiện tại là 18.532.900 VNĐ. Cấu hình kỹ thuật bao gồm: Core i7, Chip i7, RAM 12GB, Bộ nhớ trong 64GB, Ổ cứng SSD 2TB."
D74F3E70,Laptop,Dell,19.015.600 VNĐ,"Sản phẩm Laptop thương hiệu Dell, mã sản phẩm D74F3E70. Giá bán hiện tại là 19.015.600 VNĐ. Cấu hình kỹ thuật bao gồm: Core i7, Chip i7, RAM 12GB, Bộ nhớ trong 1TB, Ổ cứng SSD 2TB."
95CB2F31,Laptop,Motorola,9.203.600 VNĐ,"Sản phẩm Laptop thương hiệu Motorola, mã sản phẩm 95CB2F31. Giá bán hiện tại là 9.203.600 VNĐ. Cấu hình kỹ thuật bao gồm: Core i9, Chip i9, RAM 12GB, Bộ nhớ trong 128GB, Ổ cứng SSD 1TB."
4271E381,Laptop,Google,7.796.200 VNĐ,"Sản phẩm Laptop thương hiệu Google, mã sản phẩm 4271E381. Giá bán hiện tại là 7.796.200 VNĐ. Cấu hình kỹ thuật bao gồm: Core i7, Chip i7, RAM 6GB, Bộ nhớ trong 64GB, Ổ cứng SSD 256GB."
87038516,Mobile Phone,Apple,8.636.600 VNĐ,"Sản phẩm Mobile Phone thương hiệu Apple, mã sản phẩm 87038516. Giá bán hiện tại là 8.636.600 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Samsung Exynos, RAM 12GB, Bộ nhớ trong 1TB, Ổ cứng SSD nan."
AD34D155,Laptop,Sony,18.406.900 VNĐ,"Sản phẩm Laptop thương hiệu Sony, mã sản phẩm AD34D155. Giá bán hiện tại là 18.406.900 VNĐ. Cấu hình kỹ thuật bao gồm: Core i5, Chip i5, RAM 12GB, Bộ nhớ trong 128GB, Ổ cứng SSD 256GB."
175F6223,Laptop,Lenovo,5.782.800 VNĐ,"Sản phẩm Laptop thương hiệu Lenovo, mã sản phẩm 175F6223. Giá bán hiện tại là 5.782.800 VNĐ. Cấu hình kỹ thuật bao gồm: Core i9, Chip i9, RAM 16GB, Bộ nhớ trong 1TB, Ổ cứng SSD 2TB."
887BB9EF,Mobile Phone,HP,6.298.800 VNĐ,"Sản phẩm Mobile Phone thương hiệu HP, mã sản phẩm 887BB9EF. Giá bán hiện tại là 6.298.800 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 7s, RAM 8GB, Bộ nhớ trong 1TB, Ổ cứng SSD nan."
7A873CF7,Mobile Phone,Toshiba,3.847.200 VNĐ,"Sản phẩm Mobile Phone thương hiệu Toshiba, mã sản phẩm 7A873CF7. Giá bán hiện tại là 3.847.200 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 7 Gen, RAM 4GB, Bộ nhớ trong 1TB, Ổ cứng SSD nan."
632FCC19,Mobile Phone,Realme,13.037.800 VNĐ,"Sản phẩm Mobile Phone thương hiệu Realme, mã sản phẩm 632FCC19. Giá bán hiện tại là 13.037.800 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 8 Gen, RAM 6GB, Bộ nhớ trong 256GB, Ổ cứng SSD nan."
B35C0460,Mobile Phone,Vivo,10.401.800 VNĐ,"Sản phẩm Mobile Phone thương hiệu Vivo, mã sản phẩm B35C0460. Giá bán hiện tại là 10.401.800 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 8 Gen, RAM 12GB, Bộ nhớ trong 512GB, Ổ cứng SSD nan."
F3E89318,Mobile Phone,Samsung,12.670.500 VNĐ,"Sản phẩm Mobile Phone thương hiệu Samsung, mã sản phẩm F3E89318. Giá bán hiện tại là 12.670.500 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 7s, RAM 8GB, Bộ nhớ trong 128GB, Ổ cứng SSD nan."
9320EE89,Mobile Phone,Toshiba,8.949.600 VNĐ,"Sản phẩm Mobile Phone thương hiệu Toshiba, mã sản phẩm 9320EE89. Giá bán hiện tại là 8.949.600 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Apple A-Series, RAM 16GB, Bộ nhớ trong 64GB, Ổ cứng SSD nan."
01F8F85F,Mobile Phone,Vivo,6.888.600 VNĐ,"Sản phẩm Mobile Phone thương hiệu Vivo, mã sản phẩm 01F8F85F. Giá bán hiện tại là 6.888.600 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip MediaTek Dimensity, RAM 6GB, Bộ nhớ trong 512GB, Ổ cứng SSD nan."
6FDB19F5,Mobile Phone,Acer,3.393.900 VNĐ,"Sản phẩm Mobile Phone thương hiệu Acer, mã sản phẩm 6FDB19F5. Giá bán hiện tại là 3.393.900 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Samsung Exynos, RAM 16GB, Bộ nhớ trong 1TB, Ổ cứng SSD nan."
36DCFABE,Mobile Phone,Lenovo,18.234.400 VNĐ,"Sản phẩm Mobile Phone thương hiệu Lenovo, mã sản phẩm 36DCFABE. Giá bán hiện tại là 18.234.400 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip MediaTek Dimensity, RAM 8GB, Bộ nhớ trong 512GB, Ổ cứng SSD nan."
AA81E2F4,Mobile Phone,Redmi,12.344.100 VNĐ,"Sản phẩm Mobile Phone thương hiệu Redmi, mã sản phẩm AA81E2F4. Giá bán hiện tại là 12.344.100 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Apple A-Series, RAM 32GB, Bộ nhớ trong 128GB, Ổ cứng SSD nan."
EAED2747,Laptop,Microsoft,17.412.300 VNĐ,"Sản phẩm Laptop thương hiệu Microsoft, mã sản phẩm EAED2747. Giá bán hiện tại là 17.412.300 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 9, Chip Ryzen 9, RAM 8GB, Bộ nhớ trong 256GB, Ổ cứng SSD 1TB."
041E3BC3,Laptop,HP,10.898.800 VNĐ,"Sản phẩm Laptop thương hiệu HP, mã sản phẩm 041E3BC3. Giá bán hiện tại là 10.898.800 VNĐ. Cấu hình kỹ thuật bao gồm: Core i5, Chip i5, RAM 16GB, Bộ nhớ trong 128GB, Ổ cứng SSD 2TB."
0CDDBF49,Mobile Phone,Apple,8.296.800 VNĐ,"Sản phẩm Mobile Phone thương hiệu Apple, mã sản phẩm 0CDDBF49. Giá bán hiện tại là 8.296.800 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 7s, RAM 4GB, Bộ nhớ trong 128GB, Ổ cứng SSD nan."
F43E47F0,Laptop,iQOO,19.397.100 VNĐ,"Sản phẩm Laptop thương hiệu iQOO, mã sản phẩm F43E47F0. Giá bán hiện tại là 19.397.100 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 3, Chip Ryzen 3, RAM 8GB, Bộ nhớ trong 128GB, Ổ cứng SSD 256GB."
